dataset,subject,question_id,model_type,stage,cache_name,layer_idx,entropy_raw,entropy_normalized,logit_lens_temperature,vocab_size,kl_prev_layer,kl_vector_align
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,sharer,33,nan,nan,1.0,0,0.8891319036483765,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,sharer,34,nan,nan,1.0,0,0.8716510534286499,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,sharer,35,nan,nan,1.0,0,1.2044095993041992,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,1,nan,nan,1.0,0,2.228302001953125,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,2,nan,nan,1.0,0,1.3001859188079834,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,3,nan,nan,1.0,0,1.0137786865234375,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,4,nan,nan,1.0,0,1.3746840953826904,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,5,nan,nan,1.0,0,1.3840818405151367,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,6,nan,nan,1.0,0,1.2079226970672607,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,7,nan,nan,1.0,0,0.9182686805725098,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,8,nan,nan,1.0,0,1.0865695476531982,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,9,nan,nan,1.0,0,1.0264559984207153,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,10,nan,nan,1.0,0,1.1422197818756104,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,11,nan,nan,1.0,0,1.1477606296539307,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,12,nan,nan,1.0,0,0.9990814924240112,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,13,nan,nan,1.0,0,0.8725376725196838,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,14,nan,nan,1.0,0,0.9858341217041016,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,15,nan,nan,1.0,0,0.9716455340385437,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,16,nan,nan,1.0,0,0.8968437314033508,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,17,nan,nan,1.0,0,0.858182430267334,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,18,nan,nan,1.0,0,0.8121702671051025,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,19,nan,nan,1.0,0,0.8296674489974976,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,20,nan,nan,1.0,0,0.8255972862243652,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,21,nan,nan,1.0,0,0.7931405305862427,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,22,nan,nan,1.0,0,0.8718805313110352,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,23,nan,nan,1.0,0,0.8654279708862305,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,24,nan,nan,1.0,0,0.8040002584457397,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,25,nan,nan,1.0,0,0.8128369450569153,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,26,nan,nan,1.0,0,0.8331994414329529,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,27,nan,nan,1.0,0,0.8263487815856934,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,28,nan,nan,1.0,0,0.8356124758720398,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,29,nan,nan,1.0,0,0.8681553602218628,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,30,nan,nan,1.0,0,0.8164376020431519,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,31,nan,nan,1.0,0,0.9122253656387329,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,32,nan,nan,1.0,0,0.9100278615951538,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,33,nan,nan,1.0,0,0.8891305923461914,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,34,nan,nan,1.0,0,0.8716443181037903,last
ai2-arc,SPLIT_0_OF_1,139,rosetta,prefill,fused,35,nan,nan,1.0,0,1.2044334411621094,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,1,nan,nan,1.0,0,2.1252620220184326,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,2,nan,nan,1.0,0,1.1171581745147705,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,3,nan,nan,1.0,0,1.0062872171401978,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,4,nan,nan,1.0,0,1.3588221073150635,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,5,nan,nan,1.0,0,1.3812137842178345,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,6,nan,nan,1.0,0,1.205484390258789,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,7,nan,nan,1.0,0,0.9138671159744263,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,8,nan,nan,1.0,0,1.0944939851760864,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,9,nan,nan,1.0,0,1.0327903032302856,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,10,nan,nan,1.0,0,1.1744050979614258,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,11,nan,nan,1.0,0,1.2042937278747559,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,12,nan,nan,1.0,0,1.0407923460006714,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,13,nan,nan,1.0,0,0.9159045219421387,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,14,nan,nan,1.0,0,1.0511434078216553,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,15,nan,nan,1.0,0,1.0082069635391235,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,16,nan,nan,1.0,0,0.9461832046508789,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,17,nan,nan,1.0,0,0.9301546216011047,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,18,nan,nan,1.0,0,0.852336049079895,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,19,nan,nan,1.0,0,0.8510968685150146,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,20,nan,nan,1.0,0,0.8607583045959473,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,21,nan,nan,1.0,0,0.8402230739593506,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,22,nan,nan,1.0,0,0.9101883172988892,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,23,nan,nan,1.0,0,0.9205635190010071,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,24,nan,nan,1.0,0,0.8492465615272522,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,25,nan,nan,1.0,0,0.9678007960319519,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,26,nan,nan,1.0,0,0.8975944519042969,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,27,nan,nan,1.0,0,0.941612184047699,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,28,nan,nan,1.0,0,0.940035343170166,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,29,nan,nan,1.0,0,0.9394161105155945,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,30,nan,nan,1.0,0,0.9761388897895813,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,31,nan,nan,1.0,0,0.9624209403991699,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,32,nan,nan,1.0,0,0.9944499731063843,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,33,nan,nan,1.0,0,0.9485323429107666,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,34,nan,nan,1.0,0,0.9333380460739136,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,receiver,35,nan,nan,1.0,0,1.1003925800323486,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,1,nan,nan,1.0,0,2.196972370147705,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,2,nan,nan,1.0,0,1.287306308746338,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,3,nan,nan,1.0,0,1.0046050548553467,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,4,nan,nan,1.0,0,1.3588221073150635,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,5,nan,nan,1.0,0,1.3812137842178345,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,6,nan,nan,1.0,0,1.2048108577728271,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,7,nan,nan,1.0,0,0.9097161293029785,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,8,nan,nan,1.0,0,1.0944939851760864,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,9,nan,nan,1.0,0,1.0231873989105225,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,10,nan,nan,1.0,0,1.131704330444336,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,11,nan,nan,1.0,0,1.1608693599700928,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,12,nan,nan,1.0,0,1.0034223794937134,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,13,nan,nan,1.0,0,0.8748341202735901,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,14,nan,nan,1.0,0,0.9697403907775879,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,15,nan,nan,1.0,0,0.9766478538513184,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,16,nan,nan,1.0,0,0.9009050130844116,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,17,nan,nan,1.0,0,0.8586283922195435,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,18,nan,nan,1.0,0,0.8083831071853638,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,19,nan,nan,1.0,0,0.8265579342842102,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,20,nan,nan,1.0,0,0.8254140019416809,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,21,nan,nan,1.0,0,0.8010789752006531,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,22,nan,nan,1.0,0,0.8776816725730896,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,23,nan,nan,1.0,0,0.8717477321624756,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,24,nan,nan,1.0,0,0.8002999424934387,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,25,nan,nan,1.0,0,0.8304653167724609,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,26,nan,nan,1.0,0,0.8525453209877014,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,27,nan,nan,1.0,0,0.8305723071098328,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,28,nan,nan,1.0,0,0.8245627880096436,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,29,nan,nan,1.0,0,0.8626018166542053,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,30,nan,nan,1.0,0,0.8138468265533447,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,31,nan,nan,1.0,0,0.91420578956604,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,32,nan,nan,1.0,0,0.9067090153694153,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,33,nan,nan,1.0,0,0.877611517906189,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,34,nan,nan,1.0,0,0.8698211312294006,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,sharer,35,nan,nan,1.0,0,1.2021147012710571,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,1,nan,nan,1.0,0,2.1970081329345703,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,2,nan,nan,1.0,0,1.2873172760009766,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,3,nan,nan,1.0,0,1.004601240158081,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,4,nan,nan,1.0,0,1.3588221073150635,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,5,nan,nan,1.0,0,1.3812137842178345,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,6,nan,nan,1.0,0,1.2047775983810425,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,7,nan,nan,1.0,0,0.9097133874893188,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,8,nan,nan,1.0,0,1.0944939851760864,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,9,nan,nan,1.0,0,1.0232012271881104,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,10,nan,nan,1.0,0,1.1317298412322998,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,11,nan,nan,1.0,0,1.1609147787094116,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,12,nan,nan,1.0,0,1.0034171342849731,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,13,nan,nan,1.0,0,0.874832272529602,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,14,nan,nan,1.0,0,0.9697539210319519,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,15,nan,nan,1.0,0,0.9766501784324646,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,16,nan,nan,1.0,0,0.900885283946991,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,17,nan,nan,1.0,0,0.8586022853851318,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,18,nan,nan,1.0,0,0.8083738088607788,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,19,nan,nan,1.0,0,0.8265740871429443,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,20,nan,nan,1.0,0,0.8254369497299194,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,21,nan,nan,1.0,0,0.8010802268981934,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,22,nan,nan,1.0,0,0.8776836395263672,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,23,nan,nan,1.0,0,0.8717456459999084,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,24,nan,nan,1.0,0,0.8003281354904175,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,25,nan,nan,1.0,0,0.830459713935852,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,26,nan,nan,1.0,0,0.8525452613830566,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,27,nan,nan,1.0,0,0.8305659294128418,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,28,nan,nan,1.0,0,0.8245545029640198,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,29,nan,nan,1.0,0,0.8626010417938232,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,30,nan,nan,1.0,0,0.8138499855995178,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,31,nan,nan,1.0,0,0.9142272472381592,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,32,nan,nan,1.0,0,0.9067358374595642,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,33,nan,nan,1.0,0,0.8776233196258545,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,34,nan,nan,1.0,0,0.8698316812515259,last
ai2-arc,SPLIT_0_OF_1,140,rosetta,prefill,fused,35,nan,nan,1.0,0,1.2021235227584839,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,1,nan,nan,1.0,0,2.124535322189331,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,2,nan,nan,1.0,0,1.1180717945098877,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,3,nan,nan,1.0,0,1.002152919769287,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,4,nan,nan,1.0,0,1.3554461002349854,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,5,nan,nan,1.0,0,1.3759742975234985,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,6,nan,nan,1.0,0,1.218117356300354,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,7,nan,nan,1.0,0,0.9167131185531616,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,8,nan,nan,1.0,0,1.0896267890930176,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,9,nan,nan,1.0,0,1.0380973815917969,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,10,nan,nan,1.0,0,1.187657356262207,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,11,nan,nan,1.0,0,1.2084206342697144,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,12,nan,nan,1.0,0,1.0358898639678955,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,13,nan,nan,1.0,0,0.9209345579147339,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,14,nan,nan,1.0,0,1.0567116737365723,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,15,nan,nan,1.0,0,1.011567234992981,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,16,nan,nan,1.0,0,0.9417685866355896,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,17,nan,nan,1.0,0,0.926392674446106,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,18,nan,nan,1.0,0,0.8535869121551514,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,19,nan,nan,1.0,0,0.8593550324440002,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,20,nan,nan,1.0,0,0.8657294511795044,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,21,nan,nan,1.0,0,0.8360246419906616,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,22,nan,nan,1.0,0,0.908101499080658,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,23,nan,nan,1.0,0,0.9205342531204224,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,24,nan,nan,1.0,0,0.8499746322631836,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,25,nan,nan,1.0,0,0.9638650417327881,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,26,nan,nan,1.0,0,0.8913885354995728,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,27,nan,nan,1.0,0,0.9483716487884521,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,28,nan,nan,1.0,0,0.9466073513031006,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,29,nan,nan,1.0,0,0.9415410757064819,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,30,nan,nan,1.0,0,0.9832624197006226,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,31,nan,nan,1.0,0,0.9633865356445312,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,32,nan,nan,1.0,0,1.0010406970977783,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,33,nan,nan,1.0,0,0.9568172097206116,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,34,nan,nan,1.0,0,0.9394699335098267,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,receiver,35,nan,nan,1.0,0,1.1082149744033813,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,1,nan,nan,1.0,0,2.202590227127075,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,2,nan,nan,1.0,0,1.2927284240722656,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,3,nan,nan,1.0,0,1.0012295246124268,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,4,nan,nan,1.0,0,1.3554461002349854,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,5,nan,nan,1.0,0,1.3759742975234985,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,6,nan,nan,1.0,0,1.2172633409500122,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,7,nan,nan,1.0,0,0.9130539298057556,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,8,nan,nan,1.0,0,1.0896267890930176,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,9,nan,nan,1.0,0,1.0290902853012085,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,10,nan,nan,1.0,0,1.1486018896102905,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,11,nan,nan,1.0,0,1.1593964099884033,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,12,nan,nan,1.0,0,0.9973282814025879,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,13,nan,nan,1.0,0,0.8807097673416138,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,14,nan,nan,1.0,0,0.9771339893341064,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,15,nan,nan,1.0,0,0.9825271368026733,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,16,nan,nan,1.0,0,0.90023273229599,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,17,nan,nan,1.0,0,0.856018602848053,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,18,nan,nan,1.0,0,0.8069847822189331,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,19,nan,nan,1.0,0,0.82979416847229,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,20,nan,nan,1.0,0,0.8290889263153076,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,21,nan,nan,1.0,0,0.788888692855835,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,22,nan,nan,1.0,0,0.8738192319869995,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,23,nan,nan,1.0,0,0.8748905062675476,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,24,nan,nan,1.0,0,0.8031424880027771,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,25,nan,nan,1.0,0,0.8327662944793701,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,26,nan,nan,1.0,0,0.8486116528511047,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,27,nan,nan,1.0,0,0.8400628566741943,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,28,nan,nan,1.0,0,0.8365764617919922,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,29,nan,nan,1.0,0,0.8656452894210815,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,30,nan,nan,1.0,0,0.8197373151779175,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,31,nan,nan,1.0,0,0.9226343631744385,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,32,nan,nan,1.0,0,0.9131930470466614,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,33,nan,nan,1.0,0,0.8828831911087036,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,34,nan,nan,1.0,0,0.8767951726913452,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,sharer,35,nan,nan,1.0,0,1.2124656438827515,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,fused,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,fused,1,nan,nan,1.0,0,2.202641248703003,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,fused,2,nan,nan,1.0,0,1.2927398681640625,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,fused,3,nan,nan,1.0,0,1.0012191534042358,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,fused,4,nan,nan,1.0,0,1.3554461002349854,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,fused,5,nan,nan,1.0,0,1.3759742975234985,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,fused,6,nan,nan,1.0,0,1.217228889465332,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,fused,7,nan,nan,1.0,0,0.9130537509918213,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,fused,8,nan,nan,1.0,0,1.0896267890930176,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,fused,9,nan,nan,1.0,0,1.0290849208831787,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,fused,10,nan,nan,1.0,0,1.1486107110977173,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,fused,11,nan,nan,1.0,0,1.1594529151916504,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,fused,12,nan,nan,1.0,0,0.9973626136779785,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,fused,13,nan,nan,1.0,0,0.8807128667831421,last
ai2-arc,SPLIT_0_OF_1,141,rosetta,prefill,fused,14,nan,nan,1.0,0,0.9771421551704407,last
